"hhid","province","zone","rice","area_rice_harvested","area_rice_planted","qty_rice_harvested","qty_rice_own_use","qty_rice_sale","qty_rice_gift","qty_rice_pay","qty_rice_feed","qty_rice_seed","qty_rice_lost","qty_rice_processed","value_rice_prod","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","qty_cashew_gift","qty_cashew_pay","qty_cashew_feed","qty_cashew_seed","qty_cashew_lost","qty_cashew_processed","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price"
"HID127758",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID127943",4,"Tonle Sap",1,0.400000005960464,0.400000005960464,320,0,0,0,0,0,0,0,0,288000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID127963",7,"Coastal",1,0.75,0.75,1375,825,550,0,0,0,0,0,0,1512500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID127983",14,"Plain",1,5,5,16000,4000,12000,0,0,0,0,0,0,13520000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128059",5,"Mountain",1,0.550000011920929,0.550000011920929,1100,0,0,0,0,0,0,0,0,1100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128105",14,"Plain",1,0.800000011920929,0.800000011920929,1485,0,0,0,0,0,0,0,0,1262250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128167",6,"Tonle Sap",1,0.400000005960464,0.400000005960464,1200,0,0,0,0,0,0,0,0,1080000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128225",21,"Plain",1,0.5,0.5,2000,1200,300,0,0,300,200,0,0,2100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128235",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128321",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128324",21,"Plain",1,0.529999971389771,0.529999971389771,2000,1695,0,0,100,100,100,5,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128344",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128395",14,"Plain",1,2.70000004768372,2.70000004768372,5600,1200,3600,0,0,0,800,0,0,5880000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128410",4,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128415",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128529",2,"Tonle Sap",1,8,8,10000,5000,5000,0,0,0,0,0,0,9600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128614",5,"Mountain",1,0.300000011920929,0.300000011920929,900,0,0,0,0,0,0,0,0,9e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128663",14,"Plain",1,0.5,0.5,1500,0,0,0,0,0,0,0,0,1275000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128773",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID128846",6,"Tonle Sap",1,2.5,2.5,3500,1000,2000,0,0,0,500,0,0,3500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129085",20,"Plain",1,1.5,1.5,1000,0,0,0,0,0,0,0,0,820000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129229",14,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129388",17,"Tonle Sap",1,2,2,2500,1850,400,0,0,0,250,0,0,2750000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129436",22,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129456",5,"Mountain",1,0.400000005960464,0.400000005960464,900,0,0,0,0,0,0,0,0,9e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129515",21,"Plain",1,2,2,6000,2000,3000,0,0,0,500,5,0,6120000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129673",21,"Plain",1,1,1,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129693",4,"Tonle Sap",1,2,2,1200,0,0,0,0,0,0,0,0,1080000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129705",20,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129722",10,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129755",3,"Plain",1,0.174999997019768,0.174999997019768,800,0,0,0,0,0,0,0,0,656000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129769",7,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129886",4,"Tonle Sap",1,0.300000011920929,0.300000011920929,600,0,0,0,0,0,0,0,0,540000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID129993",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130005",6,"Tonle Sap",1,0.100000001490116,0.699999988079071,85,0,0,0,0,0,0,0,0,76500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130037",5,"Mountain",1,0.219999998807907,0.219999998807907,1000,0,0,0,0,0,0,0,0,1e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130073",3,"Plain",1,6,6,24000,2800,21200,0,0,0,0,0,0,20400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130103",7,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130165",15,"Tonle Sap",1,1.5,1.5,6500,1500,4500,0,0,0,0,0,0,5850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130530",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2100,0,2100,0,0,0,0,0,0,1,1,0.70175439,0.70175439,0,7350000,3500
"HID130541",19,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,0.3,200,0,200,0,0,0,0,0,0,1,1,0.49999997,0.27272728,0,900000,4500
"HID130572",18,"Coastal",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130589",21,"Plain",1,2.33999991416931,2.33999991416931,22400,1500,20000,0,0,500,0,0,0,17920000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130653",14,"Plain",1,0.400000005960464,0.899999976158142,900,0,0,0,0,0,0,0,0,765000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130663",8,"Plain",1,1.29999995231628,1.29999995231628,5600,600,4520,0,0,0,480,0,0,4480000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130706",4,"Tonle Sap",1,0.100000001490116,0.100000001490116,400,0,0,0,0,0,0,0,0,360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130781",3,"Plain",1,0.889999985694885,0.889999985694885,3920,0,0,0,0,0,0,0,0,3214400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130829",4,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130830",15,"Tonle Sap",1,1.10000002384186,1.10000002384186,4000,0,0,0,0,0,0,0,0,3200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130863",3,"Plain",1,1,1,6000,1000,5000,0,0,0,0,0,0,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130872",25,"Plain",1,0.699999988079071,0.699999988079071,500,0,0,0,0,0,0,0,0,425000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130882",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130916",5,"Mountain",1,0.430000007152557,0.430000007152557,1700,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID130924",7,"Coastal",1,0.699999988079071,0.699999988079071,1200,0,0,0,0,0,0,0,0,1200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131015",21,"Plain",1,1.06000000238419,1.06000000238419,2450,1728,0,0,0,500,220,2,0,2082500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131099",24,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131272",5,"Mountain",1,0.180000007152557,0.180000007152557,600,0,0,0,0,0,0,0,0,6e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131293",17,"Tonle Sap",1,0.490000009536743,0.490000009536743,400,0,0,0,0,0,0,0,0,360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131406",6,"Tonle Sap",1,0.319999992847443,0.319999992847443,90,0,0,0,0,0,0,0,0,81000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131428",15,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131532",3,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,500,0,500,0,0,0,0,0,0,1,1,0.96153849,0.96153849,0,2000000,4000
"HID131534",14,"Plain",1,1.25,1.25,1800,1000,800,0,0,0,0,0,0,1746000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131588",5,"Mountain",1,0.5,0.5,800,0,0,0,0,0,0,0,0,8e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131596",15,"Tonle Sap",1,1.5,1.5,2000,0,0,0,0,0,0,0,0,1600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131605",2,"Tonle Sap",1,1,3,2000,1000,1000,0,0,0,0,0,0,1600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131638",4,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131678",7,"Coastal",1,1.22000002861023,1.22000002861023,2500,2000,500,0,0,0,0,0,0,2625000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131833",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6200,0,6200,0,0,0,0,0,0,1,1,1,0.99800396,0,19840000,3200
"HID131851",16,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131853",24,"Tonle Sap",1,1,1,2500,500,2000,0,0,0,0,0,0,2e+06,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16460906,0.16460906,0,NA,NA
"HID131889",6,"Tonle Sap",1,1.5,1.5,4000,3000,1000,0,0,0,0,0,0,4400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131917",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID131951",14,"Plain",1,0.600000023841858,0.600000023841858,1600,0,0,0,0,0,0,0,0,1360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132011",14,"Plain",1,0.699999988079071,0.699999988079071,1500,1000,500,0,0,0,0,0,0,1125000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132131",1,"Tonle Sap",1,0.19990000128746,0.19990000128746,350,0,0,0,0,0,0,0,0,297500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132171",3,"Plain",1,0.449999988079071,0.449999988079071,800,750,0,0,0,0,50,0,0,656000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132182",5,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132217",6,"Tonle Sap",1,1.5,1.5,1000,0,0,0,0,0,0,0,0,9e+05,1,1,1,1000,0,1000,0,0,0,0,0,0,1,1,0.38759691,0.38759691,0,5000000,5000
"HID132475",16,"Mountain",1,1,1,800,0,0,0,0,0,0,0,0,640000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132513",25,"Plain",1,1,1,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132606",14,"Plain",1,0.400000005960464,0.400000005960464,4100,2100,2000,0,0,0,0,0,0,3485000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132619",21,"Plain",1,2.29999995231628,2.29999995231628,6000,2000,4000,0,0,0,0,0,0,5100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132678",4,"Tonle Sap",1,0.5,0.5,2400,1040,1200,0,0,0,160,0,0,1920000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132785",4,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID132895",25,"Plain",1,0.200000002980232,0.200000002980232,480,0,0,0,0,0,0,0,0,408000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133050",13,"Mountain",1,8,8,11000,3,9,0,0,0,1,0,0,8250000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133140",22,"Tonle Sap",1,3,3,5000,0,0,0,0,0,0,0,0,4500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133327",11,"Mountain",1,4,4,6000,3000,1940,0,0,60,1000,0,0,4500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133352",3,"Plain",1,0.699999988079071,0.699999988079071,3000,0,0,0,0,0,0,0,0,2460000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133362",2,"Tonle Sap",1,1.20000004768372,1.20000004768372,5000,600,4000,0,0,0,400,0,0,4400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133380",7,"Coastal",1,1.12999999523163,1.12999999523163,4450,0,3000,0,0,0,0,0,1450,4450000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133549",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133634",12,"Phnom Penh",1,0.300000011920929,0.300000011920929,500,0,0,0,0,0,0,0,0,650000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133679",22,"Tonle Sap",1,1,1,2000,0,0,0,0,0,0,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133773",15,"Tonle Sap",1,1,1,3500,1500,2000,0,0,0,0,0,0,2520000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133778",6,"Tonle Sap",1,1.64999997615814,1.64999997615814,4000,3000,1000,0,0,0,0,0,0,4e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133870",13,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133877",9,"Coastal",1,0.5,0.5,1000,0,0,0,0,0,0,0,0,850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID133951",13,"Mountain",1,1,1,2000,0,0,0,0,0,0,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134144",14,"Plain",1,0.5,0.5,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134329",21,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134333",21,"Plain",1,0.720000028610229,0.720000028610229,3600,1000,2190,0,0,110,300,0,0,3060000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134379",19,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134380",2,"Tonle Sap",1,6.98000001907349,6.98000001907349,20000,2000,16000,0,0,0,2000,0,0,15400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134524",21,"Plain",1,1.20000004768372,1.20000004768372,2250,775,750,0,0,200,525,0,0,2025000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134529",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134559",6,"Tonle Sap",1,0.5,0.5,1000,0,0,0,0,0,0,0,0,9e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134618",25,"Plain",1,0.0900000035762787,0.0900000035762787,300,0,0,0,0,0,0,0,0,255000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134729",19,"Mountain",1,0.699999988079071,0.699999988079071,2200,0,0,0,0,0,0,0,0,2200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134746",5,"Mountain",1,0.709999978542328,0.709999978542328,1500,0,0,0,0,0,0,0,0,1500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134793",22,"Tonle Sap",1,2,2,4000,3000,1000,0,0,0,0,0,0,4e+06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134855",14,"Plain",1,4,4,10000,2000,7400,0,0,0,600,0,0,8200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134879",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID134881",17,"Tonle Sap",1,2,2,2000,1000,1000,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135113",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135173",11,"Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,500,0,500,0,0,0,0,0,0,1,1,1,0.99552011,0,2000000,4000
"HID135272",25,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135347",14,"Plain",1,1.97000002861023,1.97000002861023,5500,1500,4000,0,0,0,0,0,0,4840000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135375",14,"Plain",1,3.5,3.5,13300,5000,8300,0,0,0,0,0,0,11305000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135385",21,"Plain",1,0.899999976158142,0.899999976158142,3000,2500,0,0,0,400,100,0,0,2550000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135391",8,"Plain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135500",25,"Plain",1,2,2,6500,3250,3250,0,0,0,0,0,0,5850000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135577",1,"Tonle Sap",1,1,1,2000,0,0,0,0,0,0,0,0,1700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135824",6,"Tonle Sap",1,0.119999997317791,0.119999997317791,280,0,0,0,0,0,0,0,0,252000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135845",10,"Mountain",1,0.5,0.5,1035,0,0,0,0,0,0,0,0,1035000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID135899",19,"Mountain",1,2,2,3500,1500,1500,0,0,0,0,0,0,3500000,1,3,3,5000,0,5000,0,0,0,0,0,0,1,1,0.60000002,0.595002,0,22500000,4500
"HID136070",7,"Coastal",1,0.300000011920929,0.300000011920929,500,0,0,0,0,0,0,0,0,5e+05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID136154",14,"Plain",1,1.30000001192093,1.30000001192093,13700,1500,11000,0,0,0,0,0,0,11371000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
