hhid,province,weight,zone
id_104714,7,147.724658220446,Coastal
id_104718,24,34.54330615943,Tonle Sap
id_104720,17,83.592010612688,Tonle Sap
id_104738,2,67.0763854243333,Tonle Sap
id_104743,6,48.2008227763487,Tonle Sap
id_104747,3,122.329448373733,Plain
id_104749,17,63.0819450547728,Tonle Sap
id_104753,6,99.2518738130285,Tonle Sap
id_104756,7,191.672317419952,Coastal
id_104764,2,93.3207617810791,Tonle Sap
id_104776,17,121.323495436552,Tonle Sap
id_104785,20,103.97845379652,Plain
id_104793,10,290.678099406603,Mountain
id_104794,21,173.498296264334,Plain
id_104795,14,105.884179656939,Plain
id_104804,20,92.34495680007841,Plain
id_104815,15,161.302020586824,Tonle Sap
id_104824,9,72.4101683338898,Coastal
id_104825,17,91.9951952653103,Tonle Sap
id_104829,8,32.9737202955675,Plain
id_104844,10,55.1469886257203,Mountain
id_104846,3,117.509419576064,Plain
id_104849,2,152.665863776808,Tonle Sap
id_104856,3,134.562393211107,Plain
id_104860,17,235.85646513229,Tonle Sap
id_104875,22,268.86051038674,Tonle Sap
id_104880,8,50.6337005508506,Plain
id_104888,6,98.26317776023819,Tonle Sap
id_104894,23,26.4680881183325,Coastal
id_104907,5,67.82209865486981,Mountain
id_104911,18,32.6947291967439,Coastal
id_104921,17,136.169854597074,Tonle Sap
id_104929,21,151.55545728465,Plain
id_104937,7,169.072761867063,Coastal
id_104940,6,131.873383317667,Tonle Sap
id_104944,2,90.8413278904226,Tonle Sap
id_104965,5,152.468946325217,Mountain
id_104979,7,154.673707971791,Coastal
id_104981,10,289.890116607007,Mountain
id_104989,14,74.70428830213589,Plain
id_105000,1,90.91127620575109,Tonle Sap
id_105008,8,44.4982393871632,Plain
id_105017,9,55.0763467463103,Coastal
id_105028,25,78.8853642610258,Plain
id_105031,10,178.228738358382,Mountain
id_105037,1,251.402816393898,Tonle Sap
id_105061,6,193.767978936113,Tonle Sap
id_105074,7,98.95796375995199,Coastal
id_105079,3,44.6928219166847,Plain
id_105081,1,137.841151220071,Tonle Sap
id_105083,17,259.332918837587,Tonle Sap
id_105102,16,191.213299800094,Mountain
id_105111,15,188.431238528664,Tonle Sap
id_105161,21,224.212020911444,Plain
id_105166,19,51.3264607896261,Mountain
id_105167,8,22.1767243552915,Plain
id_105176,25,120.925025990872,Plain
id_105178,17,132.340800509116,Tonle Sap
id_105180,5,161.156288066948,Mountain
id_105200,8,43.5614228407511,Plain
id_105220,2,147.889681805608,Tonle Sap
id_105235,25,142.936724270317,Plain
id_105237,5,72.6665342730746,Mountain
id_105262,17,130.340587976373,Tonle Sap
id_105267,19,94.3744601615706,Mountain
id_105269,14,37.3844836698133,Plain
id_105305,6,43.5125968528132,Tonle Sap
id_105310,10,21.8168562431814,Mountain
id_105316,14,89.1151919284643,Plain
id_105319,3,141.49859904673,Plain
id_105321,2,77.56451842951481,Tonle Sap
id_105325,14,123.388304142659,Plain
id_105327,9,28.8421441102931,Coastal
id_105349,5,46.4589317483591,Mountain
id_105358,14,155.031165353165,Plain
id_105365,21,75.0865806146213,Plain
id_105378,17,63.0819450547728,Tonle Sap
id_105380,14,156.545687154336,Plain
id_105397,14,162.403525770433,Plain
id_105400,14,149.399451216112,Plain
id_105406,24,24.0209947733572,Tonle Sap
id_105432,25,111.060931683966,Plain
id_105454,17,180.295101468481,Tonle Sap
id_105458,17,121.323495436552,Tonle Sap
id_105465,22,237.229862105946,Tonle Sap
id_105482,13,91.0052372090102,Mountain
id_105503,3,35.7542575333477,Plain
id_105521,8,17.7485855105494,Plain
id_105524,20,71.0229225065558,Plain
id_105535,15,137.462003685515,Tonle Sap
id_105539,7,32.4896187447175,Coastal
id_105548,16,195.241627420388,Mountain
id_105567,24,17.8808596048532,Tonle Sap
id_105582,5,207.301631164069,Mountain
id_105586,2,114.826461680988,Tonle Sap
id_105594,1,286.002867372766,Tonle Sap
id_105598,25,140.429062441013,Plain
id_105617,5,109.118534266952,Mountain
id_105628,6,170.528564852794,Tonle Sap
id_105647,5,64.7186320869571,Mountain
id_105650,2,69.2216258360568,Tonle Sap
id_105678,7,100.667735149337,Coastal
id_105683,21,153.441401022429,Plain
id_105684,5,74.52395065537721,Mountain
id_105698,20,121.729583543194,Plain
id_105716,15,105.901393116981,Tonle Sap
id_105719,9,43.1793727232586,Coastal
id_105727,13,141.452020939498,Mountain
id_105795,14,265.758639182507,Plain
id_105801,8,26.1368537044507,Plain
id_105812,3,44.6928219166847,Plain
id_105833,4,130.309357430759,Tonle Sap
id_105841,20,131.685979303539,Plain
id_105847,24,34.54330615943,Tonle Sap
id_105852,14,79.5735653179418,Plain
id_105861,2,75.8749942657038,Tonle Sap
id_105887,20,123.211762094455,Plain
id_105888,25,178.908979615372,Plain
id_105889,7,48.9707943910126,Coastal
id_105901,18,28.1614264089601,Coastal
id_105907,2,119.678349862164,Tonle Sap
id_105925,21,186.529793581107,Plain
id_105960,8,43.8390062110573,Plain
id_105965,8,48.9310141920149,Plain
id_105966,4,110.196252873188,Tonle Sap
id_105974,17,144.270112104305,Tonle Sap
id_105976,14,207.184504395042,Plain
id_105981,3,111.874058993217,Plain
id_105985,15,335.678582668738,Tonle Sap
id_105987,14,93.3525564995353,Plain
id_105988,13,69.9012378967435,Mountain
id_106003,5,202.119090384968,Mountain
id_106015,21,50.3283026822326,Plain
id_106019,18,54.5494947025888,Coastal
id_106040,22,153.76009580941,Tonle Sap
id_106043,12,81.0175485575549,Phnom Penh
id_106064,11,54.0065848157727,Mountain
id_106074,21,113.125156005319,Plain
id_106076,8,52.5741310146996,Plain
id_106083,15,325.851320618344,Tonle Sap
id_106090,12,53.271000122414,Phnom Penh
id_106096,2,73.6475609918148,Tonle Sap
id_106102,25,106.253755943423,Plain
id_106111,8,43.8390062110573,Plain
id_106122,25,183.180083400312,Plain
id_106127,4,139.635259555513,Tonle Sap
id_106150,8,17.7485855105494,Plain
id_106162,6,206.267451801357,Tonle Sap
id_106182,8,33.8919894184137,Plain
id_106185,8,30.4051630401413,Plain
id_106202,23,28.69697974935,Coastal
id_106209,3,221.676396706756,Plain
id_106222,5,249.142403221971,Mountain
id_106230,21,53.0022921985558,Plain
id_106233,17,91.9951952653103,Tonle Sap
id_106237,11,30.1083498219574,Mountain
id_106241,19,111.277923242326,Mountain
id_106244,25,120.437425079619,Plain
id_106257,14,141.396104526496,Plain
id_106267,5,142.942171099558,Mountain
id_106272,20,139.132383039245,Plain
id_106273,2,89.211277894632,Tonle Sap
id_106275,14,115.705550167313,Plain
id_106277,5,151.990430863328,Mountain
id_106278,21,88.4038232141955,Plain
id_106282,2,111.791936861736,Tonle Sap
id_106323,25,78.8853642610258,Plain
id_106330,12,27.2616377249998,Phnom Penh
id_106362,7,137.153728295665,Coastal
id_106366,8,159.795721432366,Plain
id_106377,15,162.925220179971,Tonle Sap
id_106395,5,85.17022932043081,Mountain
id_106404,7,199.998447772647,Coastal
id_106411,14,93.4611951537313,Plain
id_106413,17,124.57124577277,Tonle Sap
id_106415,12,43.4022581558331,Phnom Penh
id_106438,12,209.692478619554,Phnom Penh
id_106440,8,63.3105031931185,Plain
id_106454,2,44.9308727536271,Tonle Sap
id_106468,17,212.405724957886,Tonle Sap
id_106469,17,156.052041216121,Tonle Sap
id_106472,1,84.825323827736,Tonle Sap
id_106481,5,164.038682051568,Mountain
id_106483,5,165.328873932873,Mountain
id_106486,21,88.4038232141955,Plain
id_106492,3,52.3233037073382,Plain
id_106507,15,41.008474983413,Tonle Sap
id_106522,1,147.915286096108,Tonle Sap
id_106546,6,43.5125968528132,Tonle Sap
id_106564,13,91.0052372090102,Mountain
id_106594,8,38.1132230223503,Plain
id_106599,3,76.3747910963468,Plain
id_106602,7,146.317756713586,Coastal
id_106603,21,186.529793581106,Plain
id_106618,25,102.394712524953,Plain
id_106621,8,51.4057977184169,Plain
id_106627,1,210.504020528388,Tonle Sap
id_106631,25,115.889667844139,Plain
id_106634,6,236.319818444683,Tonle Sap
id_106643,6,253.303021783657,Tonle Sap
id_106646,16,144.136656415948,Mountain
id_106647,17,76.8866424144481,Tonle Sap
id_106658,10,112.120991695885,Mountain
id_106659,1,252.310924790928,Tonle Sap
id_106671,14,74.70428830213589,Plain
id_106680,17,132.777045281547,Tonle Sap
id_106684,20,146.086859355366,Plain
id_106687,17,305.17304762291,Tonle Sap
id_106699,5,188.003602789701,Mountain
id_106732,8,53.6109650800362,Plain
id_106738,2,119.678349862164,Tonle Sap
id_106743,3,105.335964636471,Plain
id_106745,21,74.8555449819608,Plain
id_106758,18,32.6947291967439,Coastal
id_106777,2,228.898165260537,Tonle Sap
id_106787,23,28.2625347704229,Coastal
id_106800,5,128.608842177134,Mountain
id_106806,10,178.228738358382,Mountain
id_106813,24,34.54330615943,Tonle Sap
id_106815,20,92.34495680007841,Plain
id_106832,20,284.024435157928,Plain
id_106834,8,48.7002294174478,Plain
id_106840,8,48.7002294174478,Plain
id_106852,8,23.7167746577423,Plain
id_106854,3,35.7542575333477,Plain
id_106879,25,126.004825803034,Plain
id_106883,18,39.4259969725441,Coastal
id_106896,3,134.562393211107,Plain
id_106899,17,130.590693271284,Tonle Sap
id_106902,1,328.625685587275,Tonle Sap
id_106915,5,85.17022932043081,Mountain
id_106929,2,288.520390039363,Tonle Sap
id_106942,2,264.467782061478,Tonle Sap
id_106946,21,150.173161229243,Plain
id_106958,14,37.3844836698133,Plain
id_106990,17,162.03699166049,Tonle Sap
id_106994,15,162.925220179971,Tonle Sap
id_107005,17,231.576140511205,Tonle Sap
id_107009,7,79.2070197295087,Coastal
id_107010,16,73.90311551118801,Mountain
id_107029,2,78.21632110539331,Tonle Sap
id_107036,8,104.515227238216,Plain
id_107050,2,61.808751877746,Tonle Sap
id_107057,17,77.68535548490971,Tonle Sap
id_107058,20,173.176082371778,Plain
id_107059,14,156.343975275109,Plain
id_107093,9,75.3676323896878,Coastal
id_107102,8,17.2990362656487,Plain
id_107104,9,28.8421441102931,Coastal
id_107116,24,23.3249215879481,Tonle Sap
id_107125,21,113.125156005319,Plain
id_107142,6,47.8073466720521,Tonle Sap
id_107143,5,72.31884750621791,Mountain
id_107159,5,148.560817398609,Mountain
id_107171,7,76.4726951464731,Coastal
id_107174,21,186.529793581107,Plain
id_107182,22,173.557777904351,Tonle Sap
id_107187,6,43.5125968528132,Tonle Sap
id_107192,14,176.214737331825,Plain
id_107204,24,43.3609751806244,Tonle Sap
id_107206,22,173.557777904351,Tonle Sap
id_107211,3,65.6425821901305,Plain
id_107220,4,188.165457553729,Tonle Sap
id_107226,8,86.9646953882993,Plain
id_107248,11,93.1001087356712,Mountain
id_107256,7,126.430727894793,Coastal
id_107259,14,117.683714326401,Plain
id_107265,25,60.4318236928216,Plain
id_107270,12,32.407019423022,Phnom Penh
id_107274,10,48.3333314796333,Mountain
id_107276,24,16.1808118325751,Tonle Sap
id_107277,7,120.010635953801,Coastal
id_107295,9,31.4592572698028,Coastal
id_107300,19,255.080092432317,Mountain
id_107301,17,212.405724957886,Tonle Sap
id_107303,4,106.236254603851,Tonle Sap
id_107319,7,126.430727894793,Coastal
id_107333,5,279.748910174617,Mountain
id_107340,5,72.6665342730746,Mountain
id_107345,10,281.324060865431,Mountain
id_107349,12,54.6915601256784,Phnom Penh
id_107376,18,25.931738214931,Coastal
id_107378,8,72.438994351196,Plain
id_107379,16,97.127462175026,Mountain
id_107382,11,82.69140092671449,Mountain
id_107388,13,163.240644243662,Mountain
id_107397,8,152.640689129424,Plain
id_107405,24,40.3746821241075,Tonle Sap
id_107411,2,128.523025851342,Tonle Sap
id_107427,21,91.0727558422502,Plain
id_107465,21,131.853075965533,Plain
id_107470,5,179.784077427849,Mountain
id_107478,10,36.3411031035853,Mountain
id_107490,18,28.1614264089601,Coastal
id_107501,10,120.308723095059,Mountain
id_107527,10,266.547443527044,Mountain
id_107528,2,113.824517531949,Tonle Sap
id_107532,4,291.062036738883,Tonle Sap
id_107548,7,125.415220040216,Coastal
id_107554,22,146.29776630633,Tonle Sap
id_107559,8,33.6474438494077,Plain
id_107568,21,116.976311228829,Plain
id_107577,2,52.6209644364595,Tonle Sap
id_107578,6,56.3685913775081,Tonle Sap
id_107580,8,40.9081927106561,Plain
id_107599,10,30.6286220137239,Mountain
id_107606,21,265.213756217009,Plain
id_107610,21,94.0707349586953,Plain
id_107651,9,37.1435464286096,Coastal
id_107663,25,64.3633202854642,Plain
id_107665,12,53.271000122414,Phnom Penh
id_107669,19,469.112813668628,Mountain
id_107680,7,170.369816021962,Coastal
id_107682,13,78.0163078982697,Mountain
id_107705,18,39.4259969725441,Coastal
id_107714,14,220.133535919732,Plain
id_107728,18,67.4622614863529,Coastal
id_107732,21,53.0022921985558,Plain
id_107735,3,100.404247242133,Plain
id_107759,8,44.4982393871632,Plain
id_107771,15,366.751532550912,Tonle Sap
id_107775,25,64.3633202854642,Plain
id_107778,1,408.879750823314,Tonle Sap
id_107781,7,159.628412501623,Coastal
id_107782,25,107.495529137417,Plain
id_107784,25,17.0867526449558,Plain
id_107803,9,23.0289987857379,Coastal
id_107806,20,103.25507072413,Plain
id_107807,8,33.7155434428484,Plain
id_107825,2,73.6475609918148,Tonle Sap
id_107826,7,162.269692595894,Coastal
id_107829,20,197.813276045541,Plain
id_107836,16,73.90311551118801,Mountain
id_107846,21,48.7070888435191,Plain
id_107847,14,115.705550167313,Plain
id_107848,14,173.268002593834,Plain
id_107859,5,106.462786650538,Mountain
id_107878,14,69.41466788819569,Plain
id_107881,6,74.5348535851805,Tonle Sap
id_107954,3,32.5038704848614,Plain
id_107967,6,90.7454265534322,Tonle Sap
id_107971,21,96.1490584962971,Plain
id_107974,21,114.653874329716,Plain
id_107979,17,136.169854597074,Tonle Sap
id_107983,20,231.129196221633,Plain
id_108001,15,188.431238528664,Tonle Sap
id_108013,2,127.402522639726,Tonle Sap
id_108028,2,67.0763854243333,Tonle Sap
id_108033,7,154.673707971791,Coastal
id_108048,19,99.34153701218,Mountain
id_108073,21,76.83278016379811,Plain
id_108091,7,76.4726951464731,Coastal
id_108093,21,62.4249219227436,Plain
id_108126,1,99.4414520455562,Tonle Sap
id_108138,8,94.6948905339259,Plain
id_108142,3,101.627541725871,Plain
id_108146,1,129.362804659755,Tonle Sap
id_108151,7,109.599583884702,Coastal
id_108164,15,366.751532550912,Tonle Sap
id_108216,6,175.335878664617,Tonle Sap
id_108230,16,141.154518696998,Mountain
id_108250,7,99.7421729927145,Coastal
id_108253,2,70.3617467321799,Tonle Sap
id_108259,24,46.115313722839,Tonle Sap
id_108264,24,36.8922509782713,Tonle Sap
id_108283,23,28.2625347704229,Coastal
id_108292,18,26.9756821391091,Coastal
id_108303,7,31.3759084094967,Coastal
id_108310,6,29.4747191541785,Tonle Sap
id_108313,3,118.334870910759,Plain
id_108317,14,96.69946358195079,Plain
id_108329,2,43.4331769951729,Tonle Sap
id_108331,8,50.6337005508506,Plain
id_108342,17,165.155076953728,Tonle Sap
id_108344,19,154.807228510646,Mountain
id_108352,14,37.0254490127203,Plain
id_108376,25,120.780551646797,Plain
id_108377,1,286.002867372766,Tonle Sap
id_108379,21,181.288460538332,Plain
id_108386,14,123.388304142659,Plain
id_108391,24,34.54330615943,Tonle Sap
id_108392,12,42.8916433539997,Phnom Penh
id_108400,25,89.1716878975781,Plain
id_108403,23,47.6425586129986,Coastal
id_108410,4,139.560588293718,Tonle Sap
id_108426,14,153.2302063755,Plain
id_108440,15,157.920738942353,Tonle Sap
id_108452,25,72.90444790848569,Plain
id_108458,8,43.5614228407511,Plain
id_108469,14,100.016662009034,Plain
id_108479,20,120.625116586263,Plain
id_108504,25,144.429890430786,Plain
id_108558,8,51.4051844607821,Plain
id_108562,18,39.4259969725441,Coastal
id_108570,9,54.1704857800881,Coastal
id_108571,3,96.2785245335772,Plain
id_108591,17,49.8380551078355,Tonle Sap
id_108592,25,28.3809374427826,Plain
id_108601,7,29.4398269468418,Coastal
id_108608,12,81.0175485575549,Phnom Penh
id_108629,14,225.229941901338,Plain
id_108630,2,93.3207617810791,Tonle Sap
id_108643,13,151.186882386709,Mountain
id_108649,9,46.1072574619266,Coastal
id_108678,7,177.933718110307,Coastal
id_108722,20,139.132383039245,Plain
id_108735,17,97.30286949625069,Tonle Sap
id_108738,7,144.457772997802,Coastal
id_108745,4,164.175084317232,Tonle Sap
id_108749,24,26.6049886862533,Tonle Sap
id_108764,7,112.213617930719,Coastal
id_108784,21,155.341964381908,Plain
id_108818,14,37.0254490127203,Plain
id_108844,14,58.4590700523063,Plain
id_108849,5,106.462786650538,Mountain
id_108854,5,249.142403221971,Mountain
id_108862,16,104.251345062229,Mountain
id_108863,14,107.26114446285,Plain
id_108864,2,91.27469936292761,Tonle Sap
id_108878,16,191.213299800094,Mountain
id_108904,3,414.60600880874,Plain
id_108906,14,188.38176658965,Plain
id_108916,16,109.02105502406,Mountain
id_108923,8,30.4051630401413,Plain
id_108925,13,66.96513983734749,Mountain
id_108928,8,26.1672874481808,Plain
id_108943,2,74.1766429119039,Tonle Sap
id_108951,13,120.477776681036,Mountain
id_108960,6,106.689210506652,Tonle Sap
id_108966,17,190.023847569306,Tonle Sap
id_109021,17,89.86925587892701,Tonle Sap
id_109023,15,77.7938549820846,Tonle Sap
id_109025,20,71.0229225065558,Plain
id_109027,1,251.402816393898,Tonle Sap
id_109071,6,209.748339367918,Tonle Sap
id_109081,25,154.293993325648,Plain
id_109086,25,158.694018928439,Plain
id_109132,24,46.115313722839,Tonle Sap
id_109153,25,65.08042551534641,Plain
id_109157,20,170.341073498344,Plain
id_109186,15,169.92941007926,Tonle Sap
id_109189,16,97.127462175026,Mountain
id_109191,20,222.184008910883,Plain
id_109203,17,132.777045281547,Tonle Sap
id_109212,14,74.70428830213589,Plain
id_109234,13,124.373824185648,Mountain
id_109254,6,253.303021783657,Tonle Sap
id_109270,5,56.7707299008396,Mountain
id_109271,14,186.526348780819,Plain
id_109272,14,93.3525564995353,Plain
id_109280,6,131.873383317667,Tonle Sap
id_109285,3,114.670561171204,Plain
id_109287,5,106.462786650538,Mountain
id_109289,6,138.844467890352,Tonle Sap
id_109292,25,133.219975550581,Plain
id_109296,21,185.000827732015,Plain
id_109297,1,64.0928128751238,Tonle Sap
id_109300,20,250.475565979444,Plain
id_109308,9,37.6838161948439,Coastal
id_109317,14,225.229941901338,Plain
id_109322,25,81.7169116911025,Plain
id_109324,8,71.0741109658409,Plain
id_109364,1,99.4414520455562,Tonle Sap
id_109366,5,66.9348315583824,Mountain
id_109377,8,83.26273337190381,Plain
id_109382,25,17.9532208318197,Plain
id_109400,6,28.84926092279,Tonle Sap
id_109413,5,117.650579299264,Mountain
id_109423,1,167.366401394597,Tonle Sap
id_109436,14,85.459184054476,Plain
id_109448,14,144.691776200962,Plain
id_109456,5,249.142403221971,Mountain
id_109477,7,91.67002312261531,Coastal
id_109484,14,48.1559389319765,Plain
id_109485,5,152.468946325217,Mountain
id_109489,1,99.4414520455562,Tonle Sap
id_109498,7,91.67002312261531,Coastal
id_109500,5,72.6665342730746,Mountain
id_109506,15,96.65297134137781,Tonle Sap
id_109510,3,138.107153634484,Plain
id_109529,7,54.3298624564444,Coastal
id_109530,9,24.5258503346748,Coastal
id_109535,6,132.922439046728,Tonle Sap
id_109553,24,20.9350730645927,Tonle Sap
id_109554,20,205.27337350103,Plain
id_109567,7,161.568076837523,Coastal
id_109576,21,186.529793581106,Plain
id_109581,16,102.97554188839,Mountain
id_109603,6,24.6067225517915,Tonle Sap
id_109604,24,21.4989807565684,Tonle Sap
id_109605,2,75.8749942657038,Tonle Sap
id_109614,14,38.7039360346304,Plain
id_109638,12,32.407019423022,Phnom Penh
id_109651,17,125.717498184465,Tonle Sap
id_109653,4,129.398906469063,Tonle Sap
id_109660,14,29.1801965296055,Plain
id_109668,2,119.678349862164,Tonle Sap
id_109675,10,55.1469886257203,Mountain
id_109677,21,81.84470534681211,Plain
id_109687,14,37.3844836698133,Plain
id_109690,21,55.9736328218086,Plain
id_109704,5,93.1549383192215,Mountain
id_109706,7,46.8440065135868,Coastal
